booking_id,booking_date,arrival_date,lead_time,customer_country,market_segment,repeated_guest,customer_type,adults,children,rooms,stay_length,room_type,reserved_rate,deposit_type,special_requests,booking_channel,cancelled,cancellation_date,occupancy_level,holiday,event,cancellation_reason,revenue,est_revpar,arrival_weekday,booking_month,arrival_month
BK103167,2024-12-07,2025-01-02,26,CHN,Online TA,1,Transient-Party,1,0,1,3,C,73,No Deposit,1,Direct,0,,Low,0,0,,219,32.85,3,12,1
BK103168,2024-12-22,2024-12-22,0,CAN,Corporate,0,Transient,2,0,1,5,E,270,Refundable,2,Travel Agent,0,,Peak,0,1,,1350,216.0,6,12,12
BK103169,2024-05-15,2024-05-28,13,ITA,Online TA,0,Transient,2,0,1,7,A,106,Non Refund,1,OTA,0,,Medium,0,0,,742,68.9,1,5,5
BK103170,2023-11-21,2024-01-23,63,USA,Direct,0,Transient,1,0,1,6,B,103,Non Refund,2,Direct,0,,Low,0,0,,618,46.35,1,11,1
BK103171,2024-05-06,2024-07-06,61,GBR,Online TA,0,Transient,2,0,1,6,D,208,No Deposit,2,Direct,0,,Peak,1,0,,1248,187.2,5,5,7
BK103172,2023-12-24,2024-03-02,69,USA,Online TA,1,Contract,2,0,1,4,C,80,No Deposit,2,OTA,0,,Medium,0,0,,320,44.0,5,12,3
BK103173,2024-07-27,2024-08-14,18,DEU,Corporate,0,Group,2,0,2,3,B,179,Refundable,2,OTA,0,,Peak,1,0,,1074,152.15,2,7,8
BK103174,2025-03-25,2025-04-13,19,JPN,Online TA,0,Transient,2,0,1,3,B,148,Non Refund,0,Direct,0,,Medium,0,0,,444,88.8,6,3,4
BK103175,2025-01-08,2025-01-15,7,GBR,Online TA,0,Transient,1,0,1,3,C,70,No Deposit,3,OTA,0,,Low,0,0,,210,31.5,2,1,1
BK103176,2023-10-08,2023-10-12,4,IND,Online TA,0,Group,3,0,4,3,D,159,No Deposit,0,OTA,0,,Medium,0,0,,1908,95.4,3,10,10
BK103177,2023-10-22,2023-12-02,41,GBR,Direct,0,Transient,1,1,1,3,A,127,Non Refund,0,Direct,1,2023-11-30,Peak,0,0,Change of dates,381,101.6,5,10,12
BK103178,2023-05-05,2023-05-11,6,JPN,Corporate,0,Transient,1,0,1,3,B,159,No Deposit,2,Direct,0,,Medium,0,0,,477,103.35,3,5,5
BK103179,2024-08-10,2024-10-06,57,AUS,Online TA,0,Group,1,0,4,4,A,104,Refundable,0,OTA,1,2024-09-21,Medium,0,0,Family emergency,1664,62.4,6,8,10
BK103180,2024-11-23,2024-11-24,1,DEU,Online TA,0,Contract,3,0,1,6,D,148,No Deposit,0,Corporate,0,,Low,0,0,,888,74.0,6,11,11
BK103181,2024-07-10,2024-08-16,37,CAN,Groups,1,Transient,1,0,1,2,D,207,No Deposit,1,Corporate,0,,Peak,0,0,,414,175.95,4,7,8
BK103182,2024-01-24,2024-01-26,2,CAN,Online TA,0,Transient,3,1,1,6,D,150,Refundable,0,OTA,0,,Low,0,0,,900,67.5,4,1,1
BK103183,2024-02-09,2024-03-04,24,FRA,Online TA,0,Transient,2,0,1,3,D,182,Refundable,1,Corporate,0,,Medium,0,0,,546,100.1,0,2,3
BK103184,2025-04-18,2025-05-13,25,FRA,Direct,0,Transient,1,0,1,2,B,157,No Deposit,0,OTA,0,,Medium,0,0,,314,102.05,1,4,5
BK103185,2023-12-20,2024-02-25,67,JPN,Direct,0,Transient,1,1,1,1,A,84,Non Refund,3,Direct,1,2024-02-06,Low,0,0,Budget approval delay,84,42.0,6,12,2
BK103186,2025-03-02,2025-03-15,13,GBR,Online TA,0,Transient,1,1,1,3,B,136,Non Refund,0,OTA,0,,Medium,0,0,,408,74.8,5,3,3
BK103187,2025-04-03,2025-04-23,20,USA,Online TA,0,Transient,2,0,1,4,A,116,Non Refund,0,OTA,1,2025-04-04,Medium,0,0,Family emergency,464,69.6,2,4,4
BK103188,2023-05-30,2023-06-20,21,DEU,Online TA,0,Transient,1,0,1,4,B,165,No Deposit,1,OTA,1,2023-06-19,High,0,1,Found cheaper option,660,123.75,1,5,6
BK103189,2023-10-25,2023-11-04,10,FRA,Offline TA/TO,0,Transient,2,1,1,2,B,128,Refundable,1,Corporate,1,2023-11-01,Low,0,0,Change of plans,256,64.0,5,10,11
BK103190,2023-02-13,2023-03-05,20,GBR,Corporate,1,Contract,2,0,1,5,D,159,No Deposit,1,OTA,0,,Medium,0,0,,795,87.45,6,2,3
BK103191,2023-10-22,2023-11-22,31,BRA,Offline TA/TO,0,Transient,2,0,1,3,D,153,Non Refund,3,OTA,0,,Low,0,0,,459,76.5,2,10,11
BK103192,2025-01-01,2025-01-11,10,FRA,Corporate,0,Transient,2,0,1,3,C,71,No Deposit,1,OTA,0,,Low,0,1,,213,31.95,5,1,1
BK103193,2023-03-22,2023-05-12,51,GBR,Online TA,0,Transient,2,0,1,3,A,106,Refundable,0,OTA,0,,Medium,0,0,,318,68.9,4,3,5
BK103194,2023-12-21,2024-01-11,21,FRA,Online TA,0,Transient,2,0,1,1,C,86,Non Refund,1,Direct,0,,Low,0,0,,86,38.7,3,12,1
BK103195,2024-03-28,2024-04-16,19,GBR,Online TA,0,Transient,1,0,1,4,A,104,Non Refund,0,OTA,0,,Medium,0,0,,416,62.4,1,3,4
BK103196,2024-11-02,2024-11-19,17,ESP,Online TA,1,Transient,1,0,1,4,B,116,No Deposit,0,OTA,0,,Low,0,0,,464,58.0,1,11,11
BK103197,2023-09-20,2023-11-12,53,GBR,Online TA,0,Transient,2,1,1,1,A,88,Non Refund,0,Direct,1,2023-11-07,Low,0,0,Illness,88,44.0,6,9,11
BK103198,2025-02-04,2025-02-23,19,FRA,Direct,1,Transient,2,0,1,2,C,83,No Deposit,1,Direct,1,2025-02-22,Low,0,0,Illness,166,41.5,6,2,2
BK103199,2024-05-05,2024-08-05,92,CAN,Online TA,0,Transient,1,1,1,3,A,115,No Deposit,0,Direct,0,,Peak,0,0,,345,97.75,0,5,8
BK103200,2023-08-08,2023-08-20,12,BRA,Online TA,0,Transient,1,0,1,2,A,106,No Deposit,0,Direct,0,,Peak,0,0,,212,90.1,6,8,8
BK103201,2023-07-26,2023-07-26,0,FRA,Online TA,0,Transient,2,0,1,2,B,169,Refundable,0,OTA,1,2023-07-27,Peak,0,0,Family emergency,338,152.1,2,7,7
BK103202,2025-04-27,2025-05-01,4,ITA,Offline TA/TO,0,Transient,3,0,1,1,A,87,Non Refund,0,Travel Agent,0,,Medium,0,0,,87,56.55,3,4,5
BK103203,2024-07-05,2024-07-06,1,ITA,Corporate,0,Transient,2,0,1,5,C,104,No Deposit,0,Corporate,0,,Peak,0,0,,520,93.6,5,7,7
BK103204,2023-10-05,2023-10-09,4,USA,Online TA,0,Transient-Party,2,0,1,4,D,185,Refundable,2,OTA,0,,Medium,0,0,,740,111.0,0,10,10
BK103205,2024-07-29,2024-08-10,12,FRA,Complementary,1,Transient,1,0,1,7,C,92,No Deposit,0,OTA,0,,Peak,0,0,,644,78.2,5,7,8
BK103206,2024-12-13,2025-02-11,60,GBR,Online TA,0,Contract,2,2,1,4,A,87,No Deposit,0,OTA,0,,Low,0,0,,348,43.5,1,12,2
BK103207,2023-10-06,2023-10-15,9,JPN,Corporate,0,Group,1,0,3,3,B,151,No Deposit,0,OTA,0,,Medium,0,0,,1359,90.6,6,10,10
BK103208,2023-05-21,2023-06-03,13,IND,Offline TA/TO,0,Transient,2,0,1,2,A,120,Non Refund,1,Direct,0,,High,0,0,,240,90.0,5,5,6
BK103209,2023-04-22,2023-04-26,4,BRA,Online TA,1,Transient-Party,2,0,1,2,C,81,No Deposit,0,Direct,0,,Medium,0,0,,162,48.6,2,4,4
BK103210,2024-09-22,2024-10-06,14,GBR,Groups,0,Transient,1,0,1,1,B,135,Refundable,0,Corporate,0,,Medium,0,1,,135,81.0,6,9,10
BK103211,2025-01-28,2025-03-08,39,BRA,Online TA,1,Group,2,0,3,1,B,119,No Deposit,0,Direct,0,,Medium,0,0,,357,65.45,5,1,3
BK103212,2024-08-23,2024-09-16,24,FRA,Online TA,0,Transient,2,0,1,8,A,100,No Deposit,0,Direct,0,,High,0,0,,800,70.0,0,8,9
BK103213,2023-09-03,2023-10-25,52,GBR,Offline TA/TO,0,Transient,4,0,1,5,A,98,No Deposit,1,Direct,0,,Medium,0,0,,490,58.8,2,9,10
BK103214,2023-09-06,2023-09-24,18,GBR,Online TA,0,Transient,2,0,1,5,D,181,Non Refund,2,OTA,0,,High,0,0,,905,126.7,6,9,9
BK103215,2023-02-21,2023-06-18,117,DEU,Online TA,0,Transient,1,0,1,5,D,178,No Deposit,2,OTA,0,,High,0,0,,890,133.5,6,2,6
BK103216,2024-11-16,2024-12-23,37,CHN,Offline TA/TO,0,Transient,2,2,1,2,A,133,No Deposit,1,Direct,0,,Peak,0,0,,266,106.4,0,11,12
BK103217,2024-06-27,2024-07-13,16,FRA,Online TA,0,Transient,3,0,1,1,C,110,No Deposit,1,Travel Agent,1,2024-06-29,Peak,0,0,Found cheaper option,110,99.0,5,6,7
BK103218,2023-08-20,2023-10-19,60,USA,Online TA,0,Group,2,0,2,1,A,98,Non Refund,0,OTA,0,,Medium,0,0,,196,58.8,3,8,10
BK103219,2024-10-15,2024-10-26,11,USA,Complementary,0,Transient,1,0,1,2,D,168,No Deposit,1,Direct,0,,Medium,0,0,,336,100.8,5,10,10
BK103220,2023-08-27,2023-10-01,35,GBR,Offline TA/TO,0,Transient,2,0,1,2,D,159,No Deposit,0,OTA,0,,Medium,0,0,,318,95.4,6,8,10
BK103221,2023-02-23,2023-03-10,15,ITA,Direct,0,Transient,2,0,1,2,B,134,No Deposit,0,OTA,0,,Medium,0,0,,268,73.7,4,2,3
BK103222,2023-04-13,2023-04-28,15,IND,Online TA,0,Transient,2,1,1,2,C,100,Refundable,0,OTA,0,,Medium,0,0,,200,60.0,4,4,4
BK103223,2024-02-28,2024-03-23,24,CAN,Online TA,0,Transient,2,0,1,1,C,78,No Deposit,0,OTA,1,2024-02-29,Medium,0,0,Travel issue,78,42.9,5,2,3
BK103224,2023-12-05,2023-12-16,11,IND,Direct,0,Transient,2,0,1,5,D,259,Non Refund,2,Corporate,0,,Peak,0,0,,1295,207.2,5,12,12
BK103225,2025-01-04,2025-02-01,28,BRA,Corporate,0,Transient,2,0,1,1,C,87,Refundable,0,Direct,0,,Low,0,0,,87,43.5,5,1,2
BK103226,2024-04-28,2024-06-19,52,BRA,Online TA,0,Contract,4,0,1,3,A,106,No Deposit,0,OTA,0,,High,0,0,,318,79.5,2,4,6
BK103227,2023-04-13,2023-04-22,9,JPN,Corporate,1,Transient,3,1,1,3,C,90,Non Refund,0,OTA,0,,Medium,0,0,,270,54.0,5,4,4
BK103228,2024-11-28,2024-12-19,21,GBR,Online TA,0,Transient,2,1,1,4,A,103,No Deposit,2,OTA,0,,Peak,0,0,,412,82.4,3,11,12
BK103229,2025-02-28,2025-06-18,110,USA,Online TA,0,Contract,2,0,1,7,A,106,No Deposit,1,OTA,0,,High,0,0,,742,79.5,2,2,6
BK103230,2023-05-21,2023-05-21,0,IND,Corporate,0,Transient-Party,3,0,1,4,B,154,No Deposit,0,Direct,0,,Medium,0,0,,616,100.1,6,5,5
BK103231,2023-01-06,2023-01-18,12,USA,Offline TA/TO,1,Transient,1,0,1,8,C,87,Refundable,2,Corporate,1,2023-01-14,Low,1,0,Change of plans,696,39.15,2,1,1
BK103232,2024-07-17,2024-07-22,5,IND,Direct,0,Transient,1,0,1,5,D,184,Non Refund,3,OTA,0,,Peak,0,0,,920,165.6,0,7,7
BK103233,2023-06-11,2023-07-05,24,IND,Online TA,0,Transient-Party,2,0,1,4,B,197,No Deposit,0,Travel Agent,0,,Peak,0,0,,788,177.3,2,6,7
BK103234,2024-02-21,2024-03-19,27,CHN,Online TA,0,Transient,1,0,1,5,A,88,Non Refund,3,OTA,0,,Medium,0,0,,440,48.4,1,2,3
BK103235,2024-10-30,2024-11-30,31,GBR,Online TA,1,Transient,2,0,1,1,A,96,No Deposit,0,Travel Agent,0,,Low,0,0,,96,48.0,5,10,11
BK103236,2025-06-20,2025-06-23,3,USA,Direct,1,Transient,2,1,1,3,B,146,Refundable,0,Direct,0,,High,0,0,,438,109.5,0,6,6
BK103237,2025-06-18,2025-06-19,1,JPN,Offline TA/TO,0,Transient,2,0,1,5,D,219,No Deposit,0,Corporate,0,,High,0,0,,1095,164.25,3,6,6
BK103238,2024-05-02,2024-05-04,2,DEU,Direct,0,Transient,1,0,1,2,D,176,Refundable,0,Direct,1,2024-05-03,Medium,0,0,Travel issue,352,114.4,5,5,5
BK103239,2024-05-03,2024-06-28,56,USA,Online TA,0,Contract,2,0,1,4,A,117,No Deposit,0,OTA,0,,High,0,0,,468,87.75,4,5,6
BK103240,2024-10-28,2025-02-24,119,FRA,Corporate,0,Group,2,0,2,1,A,101,No Deposit,1,OTA,1,2024-12-14,Low,0,0,Budget approval delay,202,50.5,0,10,2
BK103241,2023-07-24,2023-09-03,41,USA,Complementary,0,Transient,2,0,1,1,B,185,Non Refund,0,Direct,0,,High,0,0,,185,129.5,6,7,9
BK103242,2025-02-13,2025-04-09,55,CAN,Online TA,0,Transient,4,0,1,1,B,135,No Deposit,1,Direct,0,,Medium,0,0,,135,81.0,2,2,4
BK103243,2023-10-22,2023-11-27,36,GBR,Online TA,0,Transient,4,0,1,3,C,80,Non Refund,0,OTA,0,,Low,0,0,,240,40.0,0,10,11
BK103244,2023-11-25,2024-01-07,43,IND,Online TA,0,Transient,4,0,1,3,A,78,No Deposit,0,Corporate,1,2023-12-30,Low,0,0,Change of dates,234,35.1,6,11,1
BK103245,2023-10-20,2023-12-14,55,FRA,Online TA,0,Contract,1,0,1,1,A,132,No Deposit,0,OTA,1,2023-11-21,Peak,0,0,Change of plans,132,105.6,3,10,12
BK103246,2024-10-23,2024-10-29,6,ESP,Online TA,0,Contract,2,0,1,2,B,145,Non Refund,0,OTA,0,,Medium,0,0,,290,87.0,1,10,10
BK103247,2023-03-02,2023-04-12,41,DEU,Corporate,0,Transient,2,0,1,3,C,93,No Deposit,2,Corporate,0,,Medium,0,0,,279,55.8,2,3,4
BK103248,2025-02-26,2025-03-06,8,ESP,Online TA,0,Transient,2,1,1,1,A,87,No Deposit,0,OTA,0,,Medium,0,0,,87,47.85,3,2,3
BK103249,2023-04-02,2023-04-05,3,DEU,Online TA,0,Transient,2,0,1,1,D,178,Non Refund,1,OTA,0,,Medium,0,0,,178,106.8,2,4,4
BK103250,2024-10-29,2024-11-25,27,ITA,Offline TA/TO,0,Group,2,1,4,2,A,90,No Deposit,2,OTA,0,,Low,0,0,,720,45.0,0,10,11
BK103251,2024-08-10,2024-09-05,26,CHN,Online TA,0,Transient,2,0,1,2,B,166,Non Refund,1,OTA,0,,High,0,0,,332,116.2,3,8,9
BK103252,2023-08-26,2023-09-02,7,USA,Online TA,0,Transient,1,1,1,3,B,158,Refundable,0,Direct,0,,High,0,0,,474,110.6,5,8,9
BK103253,2024-07-01,2024-08-01,31,ESP,Corporate,1,Transient,2,0,1,6,D,207,No Deposit,0,OTA,0,,Peak,1,0,,1242,175.95,3,7,8
BK103254,2025-01-26,2025-02-07,12,FRA,Direct,0,Transient,2,0,1,5,A,98,Refundable,1,Direct,0,,Low,0,0,,490,49.0,4,1,2
BK103255,2025-01-10,2025-03-03,52,FRA,Direct,0,Transient,1,0,1,3,D,151,Non Refund,0,OTA,0,,Medium,0,0,,453,83.05,0,1,3
BK103256,2025-05-20,2025-06-02,13,AUS,Direct,0,Transient,1,0,1,2,A,115,Refundable,0,OTA,0,,High,0,0,,230,86.25,0,5,6
BK103257,2023-02-08,2023-03-22,42,CAN,Online TA,0,Transient,1,0,1,1,B,130,No Deposit,0,Travel Agent,0,,Medium,0,0,,130,71.5,2,2,3
BK103258,2023-06-29,2023-08-06,38,CAN,Online TA,0,Contract,2,0,1,7,B,185,Refundable,1,OTA,0,,Peak,0,0,,1295,157.25,6,6,8
BK103259,2024-03-03,2024-03-18,15,BRA,Groups,0,Transient,2,0,1,5,D,170,No Deposit,2,OTA,1,2024-03-12,Medium,0,0,Illness,850,93.5,0,3,3
BK103260,2025-06-22,2025-07-26,34,FRA,Online TA,0,Transient,2,1,1,3,B,201,Refundable,1,Travel Agent,1,2025-07-05,Peak,0,1,Budget approval delay,603,180.9,5,6,7
BK103261,2025-05-07,2025-05-17,10,ITA,Online TA,0,Transient,4,0,1,3,C,85,No Deposit,1,OTA,0,,Medium,0,0,,255,55.25,5,5,5
BK103262,2023-06-30,2023-08-14,45,JPN,Direct,0,Transient,1,0,1,6,A,131,Refundable,0,OTA,0,,Peak,0,0,,786,111.35,0,6,8
BK103263,2023-02-07,2023-02-07,0,DEU,Online TA,1,Transient,3,0,1,3,D,137,No Deposit,1,OTA,0,,Low,0,0,,411,68.5,1,2,2
BK103264,2025-05-06,2025-10-26,173,CHN,Offline TA/TO,1,Transient,2,0,1,3,B,128,Non Refund,0,OTA,0,,Medium,0,0,,384,76.8,6,5,10
BK103265,2024-02-11,2024-02-12,1,CHN,Online TA,0,Transient,2,0,1,4,C,74,Refundable,0,Corporate,1,2024-02-12,Low,0,0,Family emergency,296,37.0,0,2,2
BK103266,2025-03-17,2025-03-22,5,IND,Online TA,0,Transient,2,0,1,5,B,111,No Deposit,0,Travel Agent,0,,Medium,0,0,,555,61.05,5,3,3
BK103267,2024-05-22,2024-06-07,16,IND,Complementary,0,Transient,2,0,1,3,D,169,Refundable,2,OTA,0,,High,0,0,,507,126.75,4,5,6
BK103268,2023-07-10,2023-08-14,35,ESP,Direct,0,Transient,2,0,1,7,B,162,Non Refund,0,OTA,0,,Peak,1,0,,1134,137.7,0,7,8
BK103269,2025-02-05,2025-02-10,5,JPN,Online TA,0,Transient,2,0,1,1,C,82,No Deposit,0,Direct,0,,Low,0,0,,82,41.0,0,2,2
BK103270,2025-06-12,2025-08-26,75,IND,Complementary,0,Transient,2,0,1,1,B,171,No Deposit,1,OTA,0,,Peak,0,0,,171,145.35,1,6,8
BK103271,2023-10-24,2023-11-19,26,USA,Online TA,1,Transient,2,1,1,4,D,134,Non Refund,1,OTA,0,,Low,0,0,,536,67.0,6,10,11
BK103272,2025-06-16,2025-08-01,46,AUS,Online TA,0,Transient,2,0,1,3,A,137,Non Refund,0,OTA,0,,Peak,0,0,,411,116.45,4,6,8
BK103273,2023-02-08,2023-03-07,27,FRA,Groups,0,Group,1,0,2,3,B,144,Refundable,0,OTA,0,,Medium,0,0,,864,79.2,1,2,3
BK103274,2023-01-10,2023-01-29,19,FRA,Corporate,1,Transient,4,1,1,1,B,122,No Deposit,1,OTA,0,,Low,0,0,,122,54.9,6,1,1
BK103275,2023-11-02,2023-12-16,44,USA,Complementary,0,Group,2,0,4,2,D,246,Refundable,0,OTA,0,,Peak,0,1,,1968,196.8,5,11,12
BK103276,2024-08-04,2024-08-19,15,FRA,Corporate,0,Transient,2,0,1,2,D,189,No Deposit,0,Travel Agent,1,2024-08-07,Peak,0,0,Found cheaper option,378,160.65,0,8,8
BK103277,2024-09-09,2024-09-20,11,IND,Online TA,0,Transient,2,1,1,1,A,105,Non Refund,2,Corporate,0,,High,0,0,,105,73.5,4,9,9
BK103278,2023-04-20,2023-08-08,110,IND,Online TA,0,Transient-Party,2,1,1,3,A,121,Refundable,0,OTA,0,,Peak,0,0,,363,102.85,1,4,8
BK103279,2023-12-10,2023-12-16,6,CAN,Complementary,0,Transient,2,0,1,3,D,199,Refundable,0,OTA,0,,Peak,0,0,,597,159.2,5,12,12
BK103280,2023-10-19,2023-10-19,0,CHN,Direct,0,Contract,2,0,1,1,D,184,Refundable,1,Direct,0,,Medium,0,0,,184,110.4,3,10,10
BK103281,2024-04-10,2024-05-24,44,CHN,Direct,0,Transient,3,0,1,1,C,96,Non Refund,0,Corporate,0,,Medium,0,0,,96,62.4,4,4,5
BK103282,2024-10-18,2024-11-14,27,CHN,Corporate,1,Transient,1,0,1,1,A,96,Non Refund,1,OTA,0,,Low,0,0,,96,48.0,3,10,11
BK103283,2024-07-10,2024-07-13,3,IND,Offline TA/TO,0,Transient,1,0,1,3,C,117,Refundable,0,OTA,0,,Peak,0,1,,351,105.3,5,7,7
BK103284,2024-06-20,2024-07-10,20,GBR,Online TA,0,Transient,2,1,1,4,A,130,Refundable,0,OTA,0,,Peak,0,0,,520,117.0,2,6,7
BK103285,2024-05-20,2024-06-01,12,ITA,Online TA,0,Transient,1,0,1,1,B,162,No Deposit,0,Direct,0,,High,0,0,,162,121.5,5,5,6
BK103286,2025-06-29,2025-06-29,0,BRA,Groups,0,Transient,1,0,1,2,C,93,No Deposit,0,Travel Agent,0,,High,0,0,,186,69.75,6,6,6
BK103287,2023-05-18,2023-05-19,1,GBR,Groups,0,Transient,2,0,1,6,D,191,Refundable,0,OTA,0,,Medium,0,0,,1146,124.15,4,5,5
BK103288,2025-05-21,2025-06-08,18,USA,Online TA,0,Transient,2,0,1,3,D,183,No Deposit,3,OTA,0,,High,0,0,,549,137.25,6,5,6
BK103289,2024-05-31,2024-07-01,31,IND,Online TA,0,Transient,2,0,1,2,B,207,No Deposit,0,OTA,1,2024-06-19,Peak,0,0,Travel issue,414,186.3,0,5,7
BK103290,2024-04-24,2024-04-26,2,ESP,Complementary,0,Group,1,0,2,6,B,134,Non Refund,0,Direct,0,,Medium,0,0,,1608,80.4,4,4,4
BK103291,2023-10-07,2023-10-13,6,DEU,Direct,0,Transient,2,0,1,3,A,94,No Deposit,0,Direct,0,,Medium,0,0,,282,56.4,4,10,10
BK103292,2023-07-17,2023-07-26,9,USA,Offline TA/TO,0,Transient,2,0,1,2,A,130,Refundable,0,OTA,1,2023-07-24,Peak,0,0,Change of dates,260,117.0,2,7,7
BK103293,2025-04-08,2025-04-17,9,IND,Online TA,0,Transient,4,0,1,1,A,88,Non Refund,0,OTA,0,,Medium,0,1,,88,52.8,3,4,4
BK103294,2023-04-26,2023-05-09,13,CHN,Online TA,0,Transient,1,2,1,2,D,166,No Deposit,0,Corporate,0,,Medium,0,0,,332,107.9,1,4,5
BK103295,2023-12-05,2024-01-04,30,CHN,Online TA,0,Transient-Party,4,0,1,4,A,81,No Deposit,1,Direct,0,,Low,0,0,,324,36.45,3,12,1
BK103296,2023-06-16,2023-06-18,2,CHN,Online TA,0,Contract,2,0,1,1,D,160,Non Refund,0,Direct,0,,High,0,0,,160,120.0,6,6,6
BK103297,2025-01-18,2025-02-02,15,GBR,Online TA,0,Transient-Party,2,0,1,6,B,145,Non Refund,0,Corporate,0,,Low,0,0,,870,72.5,6,1,2
BK103298,2024-04-14,2024-04-15,1,GBR,Direct,0,Transient,2,0,1,3,A,92,No Deposit,0,OTA,0,,Medium,0,0,,276,55.2,0,4,4
BK103299,2024-10-25,2024-11-05,11,CAN,Corporate,1,Transient,2,0,1,2,B,113,Refundable,0,OTA,1,2024-10-28,Low,0,0,Change of dates,226,56.5,1,10,11
BK103300,2023-09-21,2023-09-25,4,DEU,Direct,1,Transient,2,1,1,4,C,99,No Deposit,0,OTA,0,,High,0,0,,396,69.3,0,9,9
BK103301,2025-01-05,2025-03-04,58,FRA,Direct,1,Transient,2,0,1,4,C,80,No Deposit,1,Direct,0,,Medium,0,0,,320,44.0,1,1,3
BK103302,2023-07-10,2023-07-25,15,ESP,Groups,1,Transient-Party,1,0,1,4,B,189,No Deposit,1,Direct,0,,Peak,0,0,,756,170.1,1,7,7
BK103303,2023-01-15,2023-01-20,5,JPN,Online TA,0,Transient,2,0,1,1,C,75,Non Refund,0,Travel Agent,0,,Low,0,0,,75,33.75,4,1,1
BK103304,2025-01-24,2025-02-06,13,USA,Corporate,0,Transient,3,0,1,4,B,131,No Deposit,0,Travel Agent,0,,Low,0,0,,524,65.5,3,1,2
BK103305,2023-12-12,2024-01-20,39,USA,Corporate,0,Transient,2,1,1,6,A,89,No Deposit,1,OTA,0,,Low,0,0,,534,40.05,5,12,1
BK103306,2025-03-20,2025-04-04,15,FRA,Offline TA/TO,1,Transient,2,0,1,4,D,188,Non Refund,0,Direct,0,,Medium,0,0,,752,112.8,4,3,4
BK103307,2023-10-30,2023-11-28,29,ESP,Online TA,0,Group,2,1,3,4,B,128,Refundable,1,Travel Agent,0,,Low,0,0,,1536,64.0,1,10,11
BK103308,2024-08-04,2024-09-02,29,IND,Offline TA/TO,1,Transient,2,0,1,3,C,98,No Deposit,0,OTA,0,,High,0,0,,294,68.6,0,8,9
BK103309,2024-11-21,2025-01-28,68,IND,Corporate,1,Group,1,0,2,2,B,114,Refundable,0,Direct,0,,Low,0,1,,456,51.3,1,11,1
BK103310,2025-02-14,2025-02-25,11,GBR,Online TA,1,Group,2,1,4,1,A,81,Non Refund,1,OTA,0,,Low,0,0,,324,40.5,1,2,2
BK103311,2023-07-17,2023-08-15,29,CAN,Online TA,0,Transient,2,0,1,4,A,136,Refundable,1,OTA,1,2023-07-31,Peak,0,0,Change of plans,544,115.6,1,7,8
BK103312,2023-06-29,2023-07-16,17,GBR,Online TA,0,Transient,2,1,1,5,B,192,No Deposit,2,OTA,0,,Peak,0,0,,960,172.8,6,6,7
BK103313,2024-09-17,2024-09-17,0,JPN,Online TA,0,Transient,2,1,1,7,A,91,No Deposit,0,OTA,0,,High,0,0,,637,63.7,1,9,9
BK103314,2025-05-26,2025-06-28,33,BRA,Online TA,0,Transient,2,0,1,4,A,106,Refundable,1,Direct,0,,High,0,0,,424,79.5,5,5,6
BK103315,2024-10-16,2024-10-22,6,IND,Direct,0,Transient,2,1,1,4,A,86,Non Refund,0,Travel Agent,0,,Medium,0,0,,344,51.6,1,10,10
BK103316,2024-02-20,2024-03-21,30,ESP,Direct,0,Transient,2,0,1,7,A,95,No Deposit,0,OTA,0,,Medium,0,0,,665,52.25,3,2,3
BK103317,2025-04-26,2025-04-28,2,AUS,Direct,0,Transient-Party,2,1,1,3,C,88,Non Refund,1,OTA,0,,Medium,0,0,,264,52.8,0,4,4
BK103318,2024-03-13,2024-03-24,11,USA,Direct,0,Transient,1,0,1,3,D,170,Non Refund,0,OTA,0,,Medium,0,0,,510,93.5,6,3,3
BK103319,2024-06-11,2024-08-10,60,ESP,Online TA,0,Transient,2,0,1,6,E,265,No Deposit,0,OTA,0,,Peak,0,0,,1590,225.25,5,6,8
BK103320,2023-12-02,2023-12-31,29,USA,Corporate,1,Transient,4,0,1,1,B,175,Refundable,0,Direct,0,,Peak,1,0,,175,140.0,6,12,12
BK103321,2023-03-30,2023-04-26,27,DEU,Direct,0,Transient,1,0,1,2,B,139,No Deposit,0,Travel Agent,0,,Medium,0,1,,278,83.4,2,3,4
BK103322,2024-02-15,2024-03-19,33,USA,Direct,0,Transient,3,0,1,1,A,91,No Deposit,0,Direct,0,,Medium,0,0,,91,50.05,1,2,3
BK103323,2024-11-16,2024-12-14,28,CHN,Groups,0,Contract,2,0,1,5,B,170,No Deposit,1,Corporate,0,,Peak,0,0,,850,136.0,5,11,12
BK103324,2023-04-08,2023-04-10,2,USA,Complementary,0,Transient,2,0,1,1,B,131,No Deposit,0,OTA,0,,Medium,0,0,,131,78.6,0,4,4
BK103325,2023-07-09,2023-08-31,53,CAN,Online TA,0,Transient,2,1,1,5,A,117,No Deposit,0,Direct,1,2023-07-31,Peak,0,0,Illness,585,99.45,3,7,8
BK103326,2023-05-24,2023-06-11,18,GBR,Online TA,0,Transient,2,0,1,3,A,111,No Deposit,1,OTA,1,2023-06-01,High,0,0,Corporate reshuffling,333,83.25,6,5,6
BK103327,2024-05-03,2024-05-11,8,IND,Online TA,0,Transient,2,1,1,4,A,105,Non Refund,0,Direct,0,,Medium,0,0,,420,68.25,5,5,5
BK103328,2023-11-28,2023-11-28,0,GBR,Online TA,0,Transient,1,0,1,3,A,82,Non Refund,0,OTA,0,,Low,0,0,,246,41.0,1,11,11
